video_id,gloss,START,END
gs://sign-language-videos-100/Top 100 Videos Processed/66532_processed.mp4,son,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/53268_processed.mp4,son,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/53279_processed.mp4,son,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/53269_processed.mp4,son,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/53270_processed.mp4,son,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/53271_processed.mp4,son,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/57278_processed.mp4,tell,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/57282_processed.mp4,tell,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/57283_processed.mp4,tell,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/57284_processed.mp4,tell,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/57285_processed.mp4,tell,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/57276_processed.mp4,tell,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/57286_processed.mp4,tell,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/57287_processed.mp4,tell,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/57291_processed.mp4,tell,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/57277_processed.mp4,tell,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/58362_processed.mp4,thursday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/58363_processed.mp4,thursday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/58365_processed.mp4,thursday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/58366_processed.mp4,thursday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66637_processed.mp4,thursday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66638_processed.mp4,thursday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66639_processed.mp4,thursday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66640_processed.mp4,thursday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/58370_processed.mp4,thursday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/58360_processed.mp4,thursday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/58361_processed.mp4,thursday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/62113_processed.mp4,wait,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/62098_processed.mp4,wait,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/62100_processed.mp4,wait,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/62101_processed.mp4,wait,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/62102_processed.mp4,wait,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/62103_processed.mp4,wait,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/62106_processed.mp4,wait,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66740_processed.mp4,wait,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/62097_processed.mp4,wait,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/62107_processed.mp4,wait,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65137_processed.mp4,bar,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05103_processed.mp4,bar,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05086_processed.mp4,bar,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05087_processed.mp4,bar,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05088_processed.mp4,bar,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05089_processed.mp4,bar,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05090_processed.mp4,bar,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05095_processed.mp4,bar,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05097_processed.mp4,bar,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05098_processed.mp4,bar,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05102_processed.mp4,bar,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/69251_processed.mp4,brother,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/07937_processed.mp4,brother,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/07938_processed.mp4,brother,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/07940_processed.mp4,brother,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65262_processed.mp4,brother,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/07932_processed.mp4,brother,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/07943_processed.mp4,brother,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/07933_processed.mp4,brother,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/07934_processed.mp4,brother,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/07935_processed.mp4,brother,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/07936_processed.mp4,brother,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65343_processed.mp4,check,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10184_processed.mp4,check,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10185_processed.mp4,check,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10186_processed.mp4,check,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10187_processed.mp4,check,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10188_processed.mp4,check,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10190_processed.mp4,check,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10192_processed.mp4,check,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10183_processed.mp4,check,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10197_processed.mp4,check,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10199_processed.mp4,check,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14190_processed.mp4,cry,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14175_processed.mp4,cry,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14176_processed.mp4,cry,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14177_processed.mp4,cry,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14180_processed.mp4,cry,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14182_processed.mp4,cry,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14183_processed.mp4,cry,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65427_processed.mp4,cry,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14174_processed.mp4,cry,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14188_processed.mp4,cry,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32398_processed.mp4,laugh,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32379_processed.mp4,laugh,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32380_processed.mp4,laugh,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32381_processed.mp4,laugh,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66016_processed.mp4,laugh,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32382_processed.mp4,laugh,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32383_processed.mp4,laugh,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32386_processed.mp4,laugh,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32377_processed.mp4,laugh,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32388_processed.mp4,laugh,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32389_processed.mp4,laugh,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/48509_processed.mp4,room,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/48510_processed.mp4,room,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/48511_processed.mp4,room,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/48512_processed.mp4,room,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/48513_processed.mp4,room,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/48514_processed.mp4,room,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/48516_processed.mp4,room,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66415_processed.mp4,room,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66416_processed.mp4,room,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/48517_processed.mp4,room,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/48521_processed.mp4,room,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/69481_processed.mp4,snow,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/52862_processed.mp4,snow,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/52863_processed.mp4,snow,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66519_processed.mp4,snow,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66518_processed.mp4,snow,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/52857_processed.mp4,snow,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/52867_processed.mp4,snow,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/52858_processed.mp4,snow,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/52859_processed.mp4,snow,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/52860_processed.mp4,snow,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/69500_processed.mp4,take,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56698_processed.mp4,take,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56699_processed.mp4,take,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56700_processed.mp4,take,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56701_processed.mp4,take,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56692_processed.mp4,take,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56702_processed.mp4,take,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56704_processed.mp4,take,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56705_processed.mp4,take,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56693_processed.mp4,take,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56694_processed.mp4,take,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63283_processed.mp4,why,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63284_processed.mp4,why,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63285_processed.mp4,why,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63287_processed.mp4,why,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63288_processed.mp4,why,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66781_processed.mp4,why,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63289_processed.mp4,why,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63292_processed.mp4,why,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63280_processed.mp4,why,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63281_processed.mp4,why,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63282_processed.mp4,why,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/69544_processed.mp4,write,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/64060_processed.mp4,write,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/64061_processed.mp4,write,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/64065_processed.mp4,write,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66815_processed.mp4,write,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/64056_processed.mp4,write,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/64068_processed.mp4,write,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/64057_processed.mp4,write,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/64058_processed.mp4,write,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/64059_processed.mp4,write,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/64307_processed.mp4,yesterday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/64308_processed.mp4,yesterday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/64309_processed.mp4,yesterday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/64311_processed.mp4,yesterday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66821_processed.mp4,yesterday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66822_processed.mp4,yesterday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/64315_processed.mp4,yesterday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/64304_processed.mp4,yesterday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/64305_processed.mp4,yesterday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/64306_processed.mp4,yesterday,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65290_processed.mp4,call,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/08706_processed.mp4,call,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/08707_processed.mp4,call,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65556_processed.mp4,call,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/08713_processed.mp4,call,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/08689_processed.mp4,call,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/08690_processed.mp4,call,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/08691_processed.mp4,call,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/08692_processed.mp4,call,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/08694_processed.mp4,call,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/08701_processed.mp4,call,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/08702_processed.mp4,call,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65377_processed.mp4,cold,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/11638_processed.mp4,cold,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/11622_processed.mp4,cold,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/11623_processed.mp4,cold,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/11624_processed.mp4,cold,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/11625_processed.mp4,cold,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/11627_processed.mp4,cold,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/11628_processed.mp4,cold,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/11621_processed.mp4,cold,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/11633_processed.mp4,cold,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/11634_processed.mp4,cold,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/11635_processed.mp4,cold,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/20067_processed.mp4,example,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/20068_processed.mp4,example,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/20070_processed.mp4,example,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/20071_processed.mp4,example,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/20072_processed.mp4,example,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65652_processed.mp4,example,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65653_processed.mp4,example,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65654_processed.mp4,example,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/20074_processed.mp4,example,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/20077_processed.mp4,example,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/20066_processed.mp4,example,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21073_processed.mp4,far,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21074_processed.mp4,far,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21075_processed.mp4,far,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21077_processed.mp4,far,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21078_processed.mp4,far,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65682_processed.mp4,far,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21069_processed.mp4,far,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21081_processed.mp4,far,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21070_processed.mp4,far,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21071_processed.mp4,far,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21072_processed.mp4,far,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/69347_processed.mp4,good,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25072_processed.mp4,good,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25073_processed.mp4,good,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65835_processed.mp4,good,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25066_processed.mp4,good,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25076_processed.mp4,good,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25067_processed.mp4,good,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25068_processed.mp4,good,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25069_processed.mp4,good,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25070_processed.mp4,good,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32655_processed.mp4,leave,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32677_processed.mp4,leave,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66025_processed.mp4,leave,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32657_processed.mp4,leave,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32658_processed.mp4,leave,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32659_processed.mp4,leave,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32661_processed.mp4,leave,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32662_processed.mp4,leave,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32654_processed.mp4,leave,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32667_processed.mp4,leave,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32669_processed.mp4,leave,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/53295_processed.mp4,soon,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/53296_processed.mp4,soon,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/53300_processed.mp4,soon,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/53301_processed.mp4,soon,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66533_processed.mp4,soon,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66534_processed.mp4,soon,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/53292_processed.mp4,soon,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/53304_processed.mp4,soon,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/53305_processed.mp4,soon,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/53293_processed.mp4,soon,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/53294_processed.mp4,soon,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/59206_processed.mp4,trade,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/59207_processed.mp4,trade,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/59208_processed.mp4,trade,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/59209_processed.mp4,trade,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/59210_processed.mp4,trade,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/59211_processed.mp4,trade,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/59212_processed.mp4,trade,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/59214_processed.mp4,trade,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/59215_processed.mp4,trade,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/59216_processed.mp4,trade,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/59219_processed.mp4,trade,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/59204_processed.mp4,trade,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/59205_processed.mp4,trade,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/04801_processed.mp4,balance,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/04802_processed.mp4,balance,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/04803_processed.mp4,balance,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65129_processed.mp4,balance,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/04795_processed.mp4,balance,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/04806_processed.mp4,balance,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/04796_processed.mp4,balance,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/04797_processed.mp4,balance,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/04798_processed.mp4,balance,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/04799_processed.mp4,balance,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05598_processed.mp4,because,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05599_processed.mp4,because,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05600_processed.mp4,because,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05601_processed.mp4,because,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65158_processed.mp4,because,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65159_processed.mp4,because,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05605_processed.mp4,because,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05606_processed.mp4,because,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05609_processed.mp4,because,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05596_processed.mp4,because,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/13135_processed.mp4,convince,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/13136_processed.mp4,convince,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/13137_processed.mp4,convince,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/13138_processed.mp4,convince,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65400_processed.mp4,convince,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65401_processed.mp4,convince,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/13143_processed.mp4,convince,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/13144_processed.mp4,convince,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/13148_processed.mp4,convince,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/13134_processed.mp4,convince,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65692_processed.mp4,fat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21252_processed.mp4,fat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21233_processed.mp4,fat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21234_processed.mp4,fat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21236_processed.mp4,fat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21231_processed.mp4,fat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21237_processed.mp4,fat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21241_processed.mp4,fat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21242_processed.mp4,fat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/21243_processed.mp4,fat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25244_processed.mp4,government,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25245_processed.mp4,government,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25246_processed.mp4,government,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25247_processed.mp4,government,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65840_processed.mp4,government,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25250_processed.mp4,government,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25253_processed.mp4,government,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25241_processed.mp4,government,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25242_processed.mp4,government,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25243_processed.mp4,government,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65950_processed.mp4,interest,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/30153_processed.mp4,interest,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/30154_processed.mp4,interest,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/30155_processed.mp4,interest,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/30156_processed.mp4,interest,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/30160_processed.mp4,interest,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/30152_processed.mp4,interest,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/30162_processed.mp4,interest,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/30166_processed.mp4,interest,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/30168_processed.mp4,interest,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66248_processed.mp4,order,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/40183_processed.mp4,order,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/40184_processed.mp4,order,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/40171_processed.mp4,order,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/40172_processed.mp4,order,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/40177_processed.mp4,order,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/40178_processed.mp4,order,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66249_processed.mp4,order,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/40169_processed.mp4,order,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/40179_processed.mp4,order,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/49250_processed.mp4,sandwich,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/49251_processed.mp4,sandwich,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/49252_processed.mp4,sandwich,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66423_processed.mp4,sandwich,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66424_processed.mp4,sandwich,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/49255_processed.mp4,sandwich,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/49245_processed.mp4,sandwich,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/49246_processed.mp4,sandwich,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/49247_processed.mp4,sandwich,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/49248_processed.mp4,sandwich,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/57785_processed.mp4,theory,0,inf
